Date;CowID;LamenessSchema;Drug;LamenessDays
31.03.2021;RU3101090127572;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
31.03.2021;RU3101090129464;Нет схемы;ЯЗВ+К.3Q;0
31.03.2021;RU3101090127602;Нет схемы;ЯЗВ+К.3Q;0
31.03.2021;NL0758134545;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
31.03.2021;NL0620213761;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
31.03.2021;NL0718123990;Схема №2 Язва Рустергольца;ЯЗВАР.3Q.4Q;7
31.03.2021;RU3101100503614;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
31.03.2021;NL0687641417;Схема №3 Язва Рустергольца;ЯЗВ+К.2Q;7
31.03.2021;NL0925082505;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
31.03.2021;RU3111005003613;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
31.03.2021;RU3110204121421;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
01.04.2021;NL0657006213;Схема №3.41 Артрит;C3.41.3Q;7
01.04.2021;RU3101090124447;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
01.04.2021;RU3101050300890;Схема №2 Язва Рустергольца;ЯЗВАР.4;7
01.04.2021;RU3101150109779;Схема №2 Язва Рустергольца;ЯЗВАР.3;7
01.04.2021;RU3101150173833;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
01.04.2021;RU3101090129300;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
01.04.2021;RU3111005160023;Схема №3.41 Артрит;БЕНСТ.1Q;7
01.04.2021;NL0843140480;Схема №2 Язва Рустергольца;YAZVA.3Q;8
01.04.2021;DE1501162580;Схема №2 Язва Рустергольца;YAZVA.4Q;8
01.04.2021;RU3110204130832;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
01.04.2021;RU3111005003114;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
01.04.2021;NL0655144922;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
01.04.2021;NL0875948676;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
02.04.2021;RU3101100548588;Схема №3.5 Флегмона;СХ3.5.4Q;7
02.04.2021;RU3101090124447;Схема №3.41 Артрит;С3.41.1Q;7
02.04.2021;RU3110204123656;Схема №3.41 Артрит;С3.41.4Q;7
02.04.2021;NL0879312736;Схема №2 Язва Рустергольца;YAZVA.3Q;8
02.04.2021;RU3111005017742;Схема №2 Язва Рустергольца;YAZVA.1Q;8
02.04.2021;RU3101150140122;Схема №3.5 Флегмона;СХ3.5.1;7
02.04.2021;NL0644984641;Схема №2 Язва Рустергольца;YAZVA.4Q;8
02.04.2021;RU3111005017447;Схема №2 Язва Рустергольца;YAZVA.3Q;8
02.04.2021;RU3111005017789;Схема №2 Язва Рустергольца;YAZVA.3Q;8
02.04.2021;DE0360688605;Схема №2 Язва Рустергольца;YAZVA34Q;8
02.04.2021;RU3111005007154;Схема №2 Язва Рустергольца;YAZVA.4Q;8
02.04.2021;NL0618750720;Схема №2 Язва Рустергольца;YAZVA.4Q;8
02.04.2021;RU3111005016402;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
02.04.2021;RU3101090102525;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
02.04.2021;RU3101090118863;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
02.04.2021;RU3101090119859;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
02.04.2021;RU3101090117497;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
02.04.2021;RU3101090119830;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
02.04.2021;RU3101090127010;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
02.04.2021;RU3101150173631;Нет схемы;ЯЗВ+К.4Q;0
02.04.2021;RU3101090125899;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
02.04.2021;RU3101090128611;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
02.04.2021;RU3101090127462;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
02.04.2021;RU3101150173833;Нет схемы;ЯЗВ+К.4Q;0
02.04.2021;RU3111005003788;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
02.04.2021;NL0549606842;Схема №3.41 Артрит;C3.41.4Q;7
02.04.2021;NL0549606842;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
02.04.2021;NL0743523257;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
02.04.2021;DE0359242006;Схема №1 Язва Монтелларо;КЛУБН.3,4Q;7
03.04.2021;RU3111005016402;Схема №3.41 Артрит;С3.41.3Q;7
03.04.2021;RU3101090126972;Нет схемы;ЯЗВ+К.4Q;0
03.04.2021;RU3101090116307;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
03.04.2021;RU3101090128254;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
03.04.2021;RU3101090129464;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
03.04.2021;RU3101050305095;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
03.04.2021;RU3101090125891;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
03.04.2021;RU3101090127209;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
04.04.2021;RU3101150140451;Схема №3.5 Флегмона;СХ3.5.4;7
04.04.2021;RU3101090120752;Схема №3.41 Артрит;С3.41.3Q;7
04.04.2021;RU3101090127862;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
04.04.2021;RU3101090128598;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
04.04.2021;RU3101090126965;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
04.04.2021;RU3101090125236;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
04.04.2021;RU3101090125937;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
04.04.2021;RU3101090125899;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
05.04.2021;RU3101090118411;Схема №3.5 Флегмона;СХ3.5.3;7
05.04.2021;RU3101150109687;Схема №3.5 Флегмона;СХ3.5.3;7
05.04.2021;DE0357891018;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
05.04.2021;RU3101100503376;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;7
05.04.2021;NL0549606842;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
05.04.2021;NL0764515941;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
05.04.2021;RU3101150173631;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
05.04.2021;RU3101090126309;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
05.04.2021;RU3101090127462;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
05.04.2021;RU3101150166537;Схема №3.41 Артрит;КОН АЗИТ;7
06.04.2021;RU3101090118863;Схема №3.41 Артрит;С3.41.4Q;7
06.04.2021;RU3110204140568;Схема №3.5 Флегмона;СХ3.5.4Q;7
06.04.2021;RU3101090118863;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.04.2021;RU3101090117497;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.04.2021;RU3101150109779;Схема №2 Язва Рустергольца;ЯЗВАР.3;7
06.04.2021;RU3101150140117;Схема №2 Язва Рустергольца;ЯЗВАР.4;7
06.04.2021;RU3101090119859;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.04.2021;RU3101090116629;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.04.2021;RU3101090124447;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
06.04.2021;DE0358675881;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.04.2021;RU3101090159457;Схема №3.41 Артрит;ЦЕФТИ3Q;7
06.04.2021;RU3111005016402;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.04.2021;RU3101090120752;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.04.2021;RU3101050300890;Схема №2 Язва Рустергольца;ЯЗВАР.4;7
06.04.2021;RU3101090119830;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
06.04.2021;NL0758134545;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
06.04.2021;NL0964546848;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
06.04.2021;RU3110204140568;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
06.04.2021;RU3101090128598;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
07.04.2021;RU3101090128122;Нет схемы;ЯЗВ+К.3Q;0
07.04.2021;RU3101090125891;Нет схемы;ЯЗВ+К.3Q;0
07.04.2021;RU3101090129464;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
07.04.2021;RU3101090120917;Схема №3.41 Артрит;АБСЦ;7
07.04.2021;RU3101090116938;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
07.04.2021;RU3111005003114;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
07.04.2021;RU3111005016841;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
07.04.2021;NL0749608170;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
07.04.2021;NL0922890020;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
07.04.2021;NL0744878040;Схема №2 Язва Рустергольца;YAZVA.4Q;8
07.04.2021;NL0923857660;Схема №1 Язва Монтелларо;КЛУБН.3,4Q;7
07.04.2021;RU3111005003613;Схема №2 Язва Рустергольца;ЯЗВАР.3Q ЛАМИН;7
07.04.2021;RU3110204130811;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
07.04.2021;NL0768953075;Схема №2 Язва Рустергольца;ЯЗВАР.3Q ЛАМИН;7
07.04.2021;RU3111005016044;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
07.04.2021;RU3111005003803;Схема №1 Язва Монтелларо;КЛУБН.2Q;7
07.04.2021;RU3110204130811;Схема №3.5 Флегмона;3.5.34Q;7
07.04.2021;RU3101100503376;Схема №3.41 Артрит;С3.41.3Q;7
07.04.2021;NL0697546836;Схема №2 Язва Рустергольца;ЯЗВАР.3,4Q;7
07.04.2021;RU3110204120440;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
07.04.2021;RU3101100503614;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
07.04.2021;RU3101100503376;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
07.04.2021;HU3729705195;Схема №1 Язва Монтелларо;КЛУБН.3,4Q;7
07.04.2021;NL0676374920;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
08.04.2021;NL0657006213;Схема №3.41 Артрит;C3.41.3Q;7
08.04.2021;RU3101090118847;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
08.04.2021;RU3101090116177;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
08.04.2021;DE1603799833;Схема №2 Язва Рустергольца;YAZVA.4Q;8
08.04.2021;NL0640003168;Схема №2 Язва Рустергольца;YAZVA.3Q;8
08.04.2021;DE0360522427;Схема №2 Язва Рустергольца;YAZVA.3Q;8
08.04.2021;NL7323593483;Схема №2 Язва Рустергольца;YAZVA.4Q;8
08.04.2021;NL0665754298;Схема №2 Язва Рустергольца;YAZVA.4Q;8
08.04.2021;DE1603623373;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
08.04.2021;NL0657006213;Схема №3.5 Флегмона;СХ3.5.4Q;7
08.04.2021;DE0539105478;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
08.04.2021;RU3111005003193;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
08.04.2021;NL0932815019;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
08.04.2021;NL0921661595;Схема №1 Язва Монтелларо;КЛУБН.3,4Q;7
08.04.2021;NL0925272113;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
08.04.2021;RU3111005003615;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
08.04.2021;NL0549606842;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
09.04.2021;NL0549606842;Схема №3.41 Артрит;C3.41.4Q;7
09.04.2021;RU3101090124447;Схема №3.41 Артрит;С3.41.1Q;7
09.04.2021;RU3101150140451;Схема №3.5 Флегмона;СХ3.5.4;7
09.04.2021;RU3110204122241;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
09.04.2021;RU3101090119830;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
09.04.2021;RU3110204122421;Схема №3.5 Флегмона;СХ3.5.2Q;7
09.04.2021;RU3101090117742;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
09.04.2021;RU3101150108236;Схема №3.5 Флегмона;СХ3.5.4;7
09.04.2021;RU3101090117497;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
09.04.2021;RU3101150140662;Схема №3.5 Флегмона;СХ3.5.4;7
09.04.2021;NL0757031788;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
09.04.2021;NL0710729358;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
09.04.2021;NL0749898423;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
09.04.2021;RU3101090116307;Нет схемы;ЯЗВ+К.3Q;0
09.04.2021;RU3101090119508;Нет схемы;ЯЗВ+К.2Q;0
09.04.2021;RU3111005008442;Схема №2 Язва Рустергольца;YAZVA.3Q;8
09.04.2021;DE0361212416;Схема №2 Язва Рустергольца;YAZVA.3Q;8
11.04.2021;RU3101090120752;Схема №3.41 Артрит;С3.41.3Q;7
12.04.2021;DE0360453747;Схема №3.41 Артрит;С3.41.4Q;7
12.04.2021;NL0764515941;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
12.04.2021;DE0357891018;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
12.04.2021;RU3111005002699;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
12.04.2021;NL0549606842;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
12.04.2021;NL0718123990;Схема №2 Язва Рустергольца;ЯЗВАР.3,4Q;7
12.04.2021;NL0657006213;Схема №3.5 Флегмона;СХ3.5.4Q;7
12.04.2021;RU3101090127652;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
12.04.2021;RU3101090127652;Нет схемы;ЯЗВ+К.3Q;0
12.04.2021;RU3101090124582;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
12.04.2021;RU3110204122421;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
12.04.2021;RU3101090128254;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
12.04.2021;RU3101090126616;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
12.04.2021;RU3101150166557;Схема №3.41 Артрит;КОН АЗИТ;7
13.04.2021;RU3101100546211;Схема №3.41 Артрит;3QБЕН+ИН;7
13.04.2021;RU3101090156958;Схема №3.41 Артрит;КОН АЗИТ;7
13.04.2021;RU3101090118863;Схема №3.41 Артрит;С3.41.4Q;7
13.04.2021;RU3101100548590;Схема №3.5 Флегмона;СХ3.5.2Q;7
13.04.2021;DE1501162580;Схема №2 Язва Рустергольца;YAZVA.4Q;8
13.04.2021;RU3101100502077;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
13.04.2021;RU3111005016193;Схема №1 Язва Монтелларо;КЛУБН.3,4Q;7
13.04.2021;NL0744878040;Схема №2 Язва Рустергольца;YAZVA.4Q;8
13.04.2021;RU3111005017161;Схема №2 Язва Рустергольца;YAZVA.3Q;8
13.04.2021;RU3101090159457;Схема №3.41 Артрит;АЗИТР3Q;7
13.04.2021;RU3101100546211;Схема №3.41 Артрит;БЕНС3Q;7
14.04.2021;RU3110204140568;Схема №3.5 Флегмона;СХ3.5.4Q;7
14.04.2021;NL0928618459;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
14.04.2021;NL0657006213;Схема №3.5 Флегмона;СХ3.5.4Q;7
14.04.2021;NL0869965809;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
14.04.2021;RU3101090117742;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;7
14.04.2021;DE0360562211;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
14.04.2021;NL0549606842;Схема №1 Язва Монтелларо;КЛУБН.4Q;7
14.04.2021;NL0925082505;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
14.04.2021;NL0923361705;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
14.04.2021;RU3101090117497;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
14.04.2021;NL0657473044;Схема №2 Язва Рустергольца;ЯЗВАР.3,4Q;7
14.04.2021;NL0921643151;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
14.04.2021;RU3101090116938;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;7
14.04.2021;RU3101090119830;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
14.04.2021;NL0922057771;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
14.04.2021;RU3101090119718;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
14.04.2021;NL0686465481;Схема №1 Язва Монтелларо;КЛУБН.3Q;7
14.04.2021;RU3101090120661;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
14.04.2021;RU3110204120440;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
14.04.2021;RU3101150108427;Схема №2 Язва Рустергольца;ЯЗВАР.1;7
14.04.2021;RU3110204130811;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;7
14.04.2021;RU3101100503376;Схема №3.41 Артрит;С3.41.3Q;7
14.04.2021;RU3110204130811;Схема №3.5 Флегмона;СХ3.5.3Q;7
14.04.2021;RU3101100503376;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;7
14.04.2021;RU3111005007127;Схема №2 Язва Рустергольца;YAZVA.4Q;8
14.04.2021;RU3101090129280;Нет схемы;ЯЗВ+К.4Q;0
