Date;CowID;TherSchema;TherPrep;TherDays
22.12.2020;RU3110204140231;Схема №22.1 (родовспоможение);ДЕКСА;4
22.12.2020;RU3110204012804;Схема №22.1 (родовспоможение);ДЕКСА;4
23.12.2020;RU3111005016719;Схема №22.1 (родовспоможение);ДЕКСА;4
23.12.2020;DE0359060571;Схема №22.1 (родовспоможение);CX22.1;4
23.12.2020;DE0359060571;Нет схемы;CX22.1;NULL
26.12.2020;RU3101090120385;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
29.12.2020;RU3101090120385;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
30.12.2020;RU3110204122079;Схема №22.1 (родовспоможение);ДЕКСА;4
30.12.2020;RU3110204122079;Схема №4.1 (поддерживающая коровы);БОРГЛ;3
31.12.2020;DE0360968102;Нет схемы;CX22.1;NULL
04.01.2021;RU3110204130750;Схема №22.1 (родовспоможение);ДЕКСА;4
04.01.2021;RU3111005007090;Нет схемы;CX22.1;NULL
05.01.2021;RU3110204122094;Схема №22.1 (родовспоможение);ДЕКСА;4
08.01.2021;NL0654951655;Нет схемы;CX22.1;NULL
09.01.2021;NL0737280579;Нет схемы;CX22.1;NULL
11.01.2021;RU3110204140517;Схема №22.1 (родовспоможение);ДЕКСА;4
14.01.2021;NL0670136470;Нет схемы;CX22.1;NULL
18.01.2021;RU3110204122189;Схема №22.1 (родовспоможение);ДЕКСА;4
19.01.2021;NL0632508833;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
23.01.2021;RU3110204120908;Схема №22.1 (родовспоможение);ДЕКСА;4
23.01.2021;RU3110204122304;Схема №22.1 (родовспоможение);ДЕКСА;4
23.01.2021;NL0611235220;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
23.01.2021;NL0611235220;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
25.01.2021;RU3110204120272;Схема №22.1 (родовспоможение);ДЕКСА;4
25.01.2021;DE1504851951;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
29.01.2021;RU3111005008274;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
29.01.2021;DE0361150683;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
02.02.2021;RU3110204122201;Схема №22.1 (родовспоможение);ДЕКСА;4
02.02.2021;RU3110204122225;Схема №22.1 (родовспоможение);ДЕКСА;4
04.02.2021;RU3110204120919;Схема №22.1 (родовспоможение);ДЕКСА;4
06.02.2021;RU3101100548279;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
06.02.2021;RU3101100548279;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
10.02.2021;NL0654570962;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
10.02.2021;DE0358928019;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
11.02.2021;RU3110204121442;Схема №4.1 (поддерживающая коровы);БОРГЛ;3
14.02.2021;RU3110204122379;Схема №22.1 (родовспоможение);ДЕКСА;4
17.02.2021;RU3110204122277;Схема №22.1 (родовспоможение);ДЕКСА;4
17.02.2021;RU3110204122336;Схема №22.1 (родовспоможение);ДЕКСА;4
18.02.2021;RU3101090129814;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
19.02.2021;RU3111005046015;Схема №22.1 (родовспоможение);ДЕКСА;4
19.02.2021;RU3110204122398;Схема №22.1 (родовспоможение);ДЕКСА;4
21.02.2021;RU3101100548285;Схема №22.1 (родовспоможение);ДЕКСА;4
21.02.2021;RU3101100502843;Схема №22.1 (родовспоможение);ДЕКСА;4
24.02.2021;RU3101090128084;Схема №22.1 (родовспоможение);СХ№22.1;4
24.02.2021;RU3111005170343;Нет схемы;ТРАКСОВТ;NULL
25.02.2021;RU3110204122302;Схема №22.1 (родовспоможение);ДЕКСА;4
25.02.2021;RU3110204122271;Схема №22.1 (родовспоможение);ДЕКСА;4
25.02.2021;RU3110204130348;Схема №22.1 (родовспоможение);ДЕКСА;4
26.02.2021;NL0649258945;Схема №22.1 (родовспоможение);CX22.1;4
26.02.2021;RU3111005048304;Схема №22.1 (родовспоможение);CX22.1;4
26.02.2021;RU3111005048304;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
26.02.2021;NL0649258945;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
27.02.2021;RU3110204121265;Схема №22.1 (родовспоможение);ДЕКСА;4
28.02.2021;RU3110204122386;Схема №22.1 (родовспоможение);ДЕКСА;4
28.02.2021;RU3110204140779;Схема №22.1 (родовспоможение);ДЕКСА;4
28.02.2021;RU3110204130971;Схема №22.1 (родовспоможение);ДЕКСА;4
01.03.2021;RU3101100503264;Схема №22.1 (родовспоможение);DEKSA;4
01.03.2021;DE1501149160;Схема №22.1 (родовспоможение);DEKSA;4
01.03.2021;DE1501149160;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
01.03.2021;RU3101100503264;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
03.03.2021;RU3110204121081;Схема №22.1 (родовспоможение);ДЕКСА;4
04.03.2021;RU3101090128464;Схема №22.1 (родовспоможение);СХ№22.1;4
05.03.2021;RU3111005048183;Схема №22.1 (родовспоможение);CX22.1;4
05.03.2021;RU3111005048183;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
08.03.2021;RU3101090158833;Нет схемы;АНТИДИАР;NULL
11.03.2021;RU3101150140679;Схема №22.1 (родовспоможение);СХ№22.1;4
16.03.2021;RU3101090159081;Схема №32.3 (поддерживающая молодняк);РРИНГЕРА;0
17.03.2021;NL0682539580;Схема №22.1 (родовспоможение);CX22.1;4
17.03.2021;RU3110204122489;Схема №22.1 (родовспоможение);СХ№22.1;4
17.03.2021;RU3101150140652;Схема №22.1 (родовспоможение);СХ№22.1;4
17.03.2021;NL0682539580;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
18.03.2021;RU3110204012241;Схема №22.1 (родовспоможение);ДЕКСА;4
24.03.2021;RU3110204120555;Схема №22.1 (родовспоможение);ДЕКСА;4
24.03.2021;RU3111501009812;Схема №22.1 (родовспоможение);ДЕКСА;4
30.03.2021;RU3101090117227;Схема №22.1 (родовспоможение);СХ№22.1;4
30.03.2021;RU3101090119589;Схема №22.1 (родовспоможение);СХ№22.1;4
31.03.2021;RU3101090120784;Схема №22.1 (родовспоможение);СХ№22.1;4
01.04.2021;RU3110901180459;Нет схемы;ТРАКСОВТ;NULL
05.04.2021;RU3101090120953;Схема №22.1 (родовспоможение);ДЕКСА;4
06.04.2021;RU3101090129964;Схема №22.1 (родовспоможение);СХ№22.1;4
06.04.2021;RU3101150108987;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
07.04.2021;RU3111005016858;Схема №4.1 (поддерживающая коровы);ДЮФАЛАЙТ;3
07.04.2021;RU3101090158415;Нет схемы;РИВИЦИКЛ;NULL
07.04.2021;RU3110901180459;Нет схемы;РИВИЦИКЛ;NULL
08.04.2021;RU3101090120638;Схема №22.1 (родовспоможение);СХ№22.1;4
08.04.2021;RU3111005017157;Схема №22.1 (родовспоможение);CX№22.1;4
08.04.2021;RU3111005017157;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
09.04.2021;RU3101090119333;Схема №22.1 (родовспоможение);СХ№22.1;4
09.04.2021;RU3101150108987;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
11.04.2021;RU3111005017185;Схема №22.1 (родовспоможение);CX№22.1;4
11.04.2021;RU3111005017185;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
12.04.2021;RU3101150108987;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
13.04.2021;RU3101090120744;Схема №22.1 (родовспоможение);СХ№22.1;4
16.04.2021;RU3101090120962;Схема №22.1 (родовспоможение);СХ№22.1;4
17.04.2021;DE1405844556;Схема №22.1 (родовспоможение);DEKSA;4
17.04.2021;RU3101050305195;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
17.04.2021;DE1405844556;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
18.04.2021;DE0360305790;Схема №22.1 (родовспоможение);CX№22.1;4
18.04.2021;DE0360305790;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
19.04.2021;RU3101090120924;Схема №22.1 (родовспоможение);СХ№22.1;4
19.04.2021;RU3101100548531;Схема №22.1 (родовспоможение);DEKSA;4
19.04.2021;RU3101100548531;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
22.04.2021;RU3110204121586;Схема №22.1 (родовспоможение);ДЕКСА;4
23.04.2021;RU3101090125460;Схема №22.1 (родовспоможение);СХ№22.1;4
24.04.2021;RU3101090126072;Схема №22.1 (родовспоможение);ГАБИВИТ;4
24.04.2021;RU3111005048372;Схема №22.1 (родовспоможение);CX№22.1;4
24.04.2021;DE0360731555;Схема №22.1 (родовспоможение);CX№22.1;4
24.04.2021;RU3111005048372;Схема №22.1 (родовспоможение);DEKSA;4
24.04.2021;DE0360731555;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
24.04.2021;RU3111005048372;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
25.04.2021;RU3101090127941;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
27.04.2021;RU3110204122575;Схема №22.1 (родовспоможение);СХ№22.1;4
27.04.2021;RU3101090120730;Схема №22.1 (родовспоможение);СХ№22.1;4
27.04.2021;RU3110204122914;Схема №22.1 (родовспоможение);ДЕКСА;4
27.04.2021;DE0359956607;Схема №22.1 (родовспоможение);DEKSA;4
27.04.2021;DE0359956607;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
28.04.2021;RU3110204122361;Схема №22.1 (родовспоможение);ДЕКСА;4
28.04.2021;RU3111005048372;Схема №22.1 (родовспоможение);CX№22.1;4
28.04.2021;RU3111005007106;Схема №22.1 (родовспоможение);CX№22.1;4
28.04.2021;RU3111005048372;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
28.04.2021;RU3111005007106;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
29.04.2021;RU3110204120958;Схема №22.1 (родовспоможение);ДЕКСА;4
29.04.2021;NL0875490300;Схема №22.1 (родовспоможение);CX№22.1;4
29.04.2021;RU3101050305195;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
29.04.2021;NL0875490300;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
01.05.2021;RU3101090129938;Схема №22.1 (родовспоможение);СХ№22.1;4
01.05.2021;RU3111005017189;Схема №22.1 (родовспоможение);CX№22.1;4
01.05.2021;RU3111005017189;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
02.05.2021;RU3101050305195;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
02.05.2021;RU3110204121666;Схема №22.1 (родовспоможение);ДЕКСА;4
05.05.2021;RU3101050305195;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
05.05.2021;RU3101150109469;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
05.05.2021;RU3101150108987;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
05.05.2021;RU3101090130088;Схема №22.1 (родовспоможение);СХ№22.1;4
06.05.2021;RU3110204140565;Схема №22.1 (родовспоможение);ДЕКСА;4
07.05.2021;RU3111005017189;Схема №22.1 (родовспоможение);CX№22.1;4
07.05.2021;RU3111005017189;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
08.05.2021;RU3101050305195;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
08.05.2021;RU3101150108987;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
09.05.2021;RU3110204121708;Схема №22.1 (родовспоможение);ДЕКСА;4
09.05.2021;RU3110204140593;Схема №22.1 (родовспоможение);ДЕКСА;4
10.05.2021;RU3101100548588;Схема №22.1 (родовспоможение);ДЕКСА;4
12.05.2021;DE0360731555;Схема №22.1 (родовспоможение);CX22.1;4
12.05.2021;DE0360731555;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
15.05.2021;RU3101090119536;Схема №22.1 (родовспоможение);СХ№22.1;4
17.05.2021;DE0360957403;Схема №21.1 (родовспоможение);СХ№21.1;2
18.05.2021;DE0360847816;Схема №22.1 (родовспоможение);СХ№22.1;4
18.05.2021;RU3101090120578;Схема №22.1 (родовспоможение);СХ№22.1;4
19.05.2021;RU3111005017219;Схема №22.1 (родовспоможение);ДЕКСА;4
19.05.2021;RU3110204140519;Схема №22.1 (родовспоможение);ДЕКСА;4
20.05.2021;RU3101090120578;Схема №22.1 (родовспоможение);ДЕКСАФОР;4
21.05.2021;RU3101090127431;Схема №22.1 (родовспоможение);ДЕКСАФОР;4
22.05.2021;RU3101150140699;Схема №22.1 (родовспоможение);СХ№22.1;4
23.05.2021;RU3111005017438;Схема №22.1 (родовспоможение);ДЕКСА;4
23.05.2021;RU3110204120505;Схема №4.1 (поддерживающая коровы);БОРГЛ;3
23.05.2021;RU3110204121469;Схема №22.1 (родовспоможение);ДЕКСА;4
23.05.2021;RU3101090120541;Схема №22.1 (родовспоможение);СХ№22.1;4
24.05.2021;RU3111005048418;Схема №22.1 (родовспоможение);CX22.1;4
24.05.2021;RU3111005048859;Схема №22.1 (родовспоможение);СХ№22.1;4
24.05.2021;RU3101090120701;Схема №22.1 (родовспоможение);ДЕКСАФОР;4
24.05.2021;NL0876411030;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
24.05.2021;NL0728508309;Схема №22.1 (родовспоможение);CX22.1;4
24.05.2021;RU3111005048418;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
24.05.2021;NL0728508309;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
25.05.2021;RU3101090120900;Схема №22.1 (родовспоможение);СХ№22.1;4
27.05.2021;RU3101090120578;Схема №22.1 (родовспоможение);СХ№22.1;4
27.05.2021;DE0360760826;Схема №22.1 (родовспоможение);ДЕКСАФОР;4
31.05.2021;RU3110204121809;Схема №22.1 (родовспоможение);ДЕКСА;4
01.06.2021;RU3110204121998;Схема №22.1 (родовспоможение);ДЕКСА;4
01.06.2021;RU3101050305186;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
02.06.2021;RU3111005048418;Схема №22.1 (родовспоможение);CX№22.1;4
02.06.2021;RU3111005048418;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
06.06.2021;RU3101150173396;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
07.06.2021;RU3101090120720;Схема №22.1 (родовспоможение);СХ№22.1;4
08.06.2021;RU3101090119015;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
08.06.2021;RU3111005048418;Схема №22.1 (родовспоможение);CX№22.1;4
08.06.2021;RU3101150173825;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
08.06.2021;RU3111005048418;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
11.06.2021;RU3101090119015;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
12.06.2021;RU3101090126757;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;3
12.06.2021;RU3111005003610;Схема №22.1 (родовспоможение);ДЕКСА;4
12.06.2021;DE0539165845;Схема №22.1 (родовспоможение);CX№22.1;4
12.06.2021;DE0539165845;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
12.06.2021;DE0539165845;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
13.06.2021;RU3101100547582;Схема №32.3 (поддерживающая молодняк);РРИНГЕРА;0
13.06.2021;RU3101090120541;Схема №22.1 (родовспоможение);СХ№22.1;4
14.06.2021;RU3110204130913;Схема №22.1 (родовспоможение);ДЕКСА;4
15.06.2021;NL0667095517;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
