Date;CowID;TraumaSchema;TraumaPrep;TraumaDays
04.07.2021;RU3101090116639;Схема №3.6 Рана;ТР ВЛАГ;6
04.07.2021;RU3101090120805;Схема №3.6 Рана;ТР ВЛАГ;6
04.07.2021;RU3111005046332;Схема №3.6 Рана;ТР ВЛАГ;6
04.07.2021;RU3101090156212;Схема №3.6 Рана;ТР ВЛАГ;6
04.07.2021;RU3111005046332;Нет схемы;ТР ВЛАГ;0
04.07.2021;RU3101090156212;Нет схемы;ТР ВЛАГ;0
04.07.2021;RU3101090116639;Нет схемы;ТР ВЛАГ;0
04.07.2021;RU3101090120805;Нет схемы;ТР ВЛАГ;0
06.07.2021;RU3110204122456;Схема №3.6 Рана;АБСЦЕСС;6
06.07.2021;RU3110204122456;Нет схемы;АБСЦЕСС;0
09.07.2021;RU3101090116874;Схема №3.6 Рана;ТР СОСКА;6
09.07.2021;RU3101090116874;Нет схемы;ТР СОСКА;0
10.07.2021;RU3101090118669;Схема №3.6 Рана;ТРВЫМЕН;6
10.07.2021;RU3101090118669;Нет схемы;ТРВЫМЕН;0
11.07.2021;RU3110204122456;Схема №3.6 Рана;АБСЦЕСС;6
11.07.2021;RU3110204122456;Нет схемы;АБСЦЕСС;0
13.07.2021;RU3101090118669;Схема №3.6 Рана;АБСЦЕСС;6
13.07.2021;RU3101090118669;Нет схемы;АБСЦЕСС;0
14.07.2021;RU3101090120900;Схема №3.6 Рана;ТУГОДОЙ;6
14.07.2021;RU3101090116874;Схема №3.6 Рана;ТР СОСКА;6
14.07.2021;RU3101090116874;Нет схемы;ТР СОСКА;0
14.07.2021;RU3101090120900;Нет схемы;ТУГОДОЙ;0
15.07.2021;RU3101090120907;Схема №3.6 Рана;КОНЪЮНКТ;6
15.07.2021;RU3101090120907;Нет схемы;КОНЪЮНКТ;0
16.07.2021;RU3110204122456;Схема №3.6 Рана;АБСЦЕСС;6
16.07.2021;RU3110204122456;Нет схемы;АБСЦЕСС;0
17.07.2021;RU3101090118848;Схема №3.7 Растяжение;ИНФЛАРТ;4
17.07.2021;RU3101090156380;Схема №3.6 Рана;МИКОПЛАЗ;6
17.07.2021;RU3101090119675;Схема №3.6 Рана;ТРВЕКА;6
17.07.2021;RU3101090118848;Нет схемы;ИНФЛАРТ;0
17.07.2021;RU3101090156380;Нет схемы;МИКОПЛАЗ;0
17.07.2021;RU3101090119675;Нет схемы;ТРВЕКА;0
18.07.2021;RU3101090118669;Схема №3.6 Рана;АБСЦЕСС;6
18.07.2021;RU3101090118669;Нет схемы;АБСЦЕСС;0
20.07.2021;RU3101090120907;Нет схемы;КОНЪЮКТИ;0
20.07.2021;RU3101090120907;Схема №3.6 Рана;КОНЪЮКТИ;6
21.07.2021;RU3110204122456;Нет схемы;АБСЦЕСС;0
21.07.2021;RU3110204122456;Схема №3.6 Рана;АБСЦЕСС;6
22.07.2021;RU3101090156380;Нет схемы;МИКОПЛАЗ;0
22.07.2021;RU3101090156380;Схема №3.6 Рана;МИКОПЛАЗ;6
23.07.2021;RU3101090118571;Нет схемы;УШИБТБС;0
23.07.2021;RU3101090118571;Схема №3.6 Рана;УШИБТБС;6
23.07.2021;RU3101090116392;Схема №3.6 Рана;ТУГОДОЙ;6
23.07.2021;RU3101090118669;Схема №3.6 Рана;АБСЦЕСС;6
24.07.2021;RU3101150166448;Схема №3.6 Рана;СХ3.6;6
25.07.2021;RU3101090120907;Схема №3.6 Рана;КОНЪЮКТИ;6
26.07.2021;RU3101090116900;Схема №3.7 Растяжение;ИНФЛАРТ;4
27.07.2021;RU3101090118669;Схема №3.7 Растяжение;ИНФЛАРТ;4
27.07.2021;RU3101090116740;Схема №3.6 Рана;АБСЦЕСС;6
28.07.2021;RU3101090118669;Схема №3.6 Рана;АБСЦЕСС;6
29.07.2021;RU3101090116900;Схема №3.7 Растяжение;ИНФЛАРТ;4
30.07.2021;RU3101090127599;Схема №3.6 Рана;КОНЬЮКТ;6
30.07.2021;RU3101090118669;Схема №3.7 Растяжение;ИНФЛАРТ;4
31.07.2021;RU3101090127599;Схема №3.6 Рана;ГЕМОРРАГ;6
02.08.2021;RU3101090116900;Схема №3.7 Растяжение;ИНФЛАРТ;4
02.08.2021;RU3101090118669;Схема №3.6 Рана;АБСЦЕСС;6
03.08.2021;RU3101090116828;Схема №3.6 Рана;ДЕФОРМ;6
03.08.2021;RU3101090156255;Схема №3.6 Рана;ТР ВЛАГ;6
03.08.2021;RU3101090115880;Схема №3.6 Рана;ТУГОДОЙ;6
06.08.2021;DE0360759205;Схема №3.6 Рана;АРТРОЗ;6
07.08.2021;RU3101090118669;Схема №3.6 Рана;Н/Д;6
08.08.2021;RU3101090156415;Схема №3.6 Рана;СХ3.6;6
09.08.2021;RU3101090117689;Схема №3.6 Рана;ТРПОЗВОН;6
09.08.2021;RU3101090116828;Схема №3.6 Рана;КОНТРАКТ;6
10.08.2021;RU3101090117760;Схема №3.6 Рана;АБСЦЕСС;6
11.08.2021;DE0360759205;Схема №3.6 Рана;АРТРОЗ;6
11.08.2021;RU3101090117689;Схема №3.6 Рана;АБСЦЕСС;6
12.08.2021;RU3101090120573;Схема №3.6 Рана;ТР ВЛАГ;6
13.08.2021;RU3101090156255;Схема №3.6 Рана;РАЗПОЛПУ;6
13.08.2021;RU3101090120832;Схема №3.6 Рана;ТУГОДОЙ;6
15.08.2021;RU3101090119695;Схема №3.6 Рана;ТРВЫМЕНИ;6
16.08.2021;RU3101090120052;Схема №3.6 Рана;ТР ВЛАГ;6
16.08.2021;RU3101090118669;Схема №3.6 Рана;ТР ВЫМ;6
17.08.2021;RU3101090117689;Схема №3.6 Рана;ТР ВЫМ;6
17.08.2021;RU3101090116828;Схема №3.6 Рана;ХР ХРОМ;6
19.08.2021;RU3101090118480;Схема №3.6 Рана;ТР СОСКА;6
20.08.2021;RU3101090118376;Схема №3.6 Рана;ГИПЕР;6
20.08.2021;DE0360870639;Схема №3.6 Рана;КОНЪЮНКТ;6
20.08.2021;RU3101090156377;Схема №3.6 Рана;МИОКАРД;6
21.08.2021;DE0360957403;Схема №3.6 Рана;Н/Д;6
21.08.2021;RU3101090118821;Схема №3.6 Рана;БУРСИТ;6
22.08.2021;RU3101090129489;Схема №3.6 Рана;ГЕМАТОМА;6
22.08.2021;RU3101090117689;Схема №3.6 Рана;ТР ВЫМ;6
24.08.2021;RU3101090118480;Схема №3.6 Рана;ТР СОСКА;6
25.08.2021;RU3101090156377;Схема №3.6 Рана;КОНЪЮК;6
25.08.2021;DE0360870639;Схема №3.6 Рана;КОНЪЮК;6
26.08.2021;RU3110204121304;Схема №3.6 Рана;4Q ПОРЕЗ;6
26.08.2021;RU3101090118821;Схема №3.6 Рана;БУРСИТ;6
27.08.2021;RU3101090116463;Схема №3.7 Растяжение;ИНФЛАРТ;4
27.08.2021;DE0360789173;Схема №3.6 Рана;ТР ВЫМЕН;6
28.08.2021;RU3101090115880;Схема №3.6 Рана;ТУГОДОЙ;6
31.08.2021;RU3101090118821;Схема №3.6 Рана;БУРСИТ;6
01.09.2021;RU3111005016735;Схема №3.6 Рана;СХ3.6;6
01.09.2021;RU3101090116463;Схема №3.7 Растяжение;ИНФЛАРТ;4
01.09.2021;DE0360855129;Схема №3.6 Рана;ГПКР;6
01.09.2021;DE0360789173;Схема №3.6 Рана;ТР ВЫМЕН;6
02.09.2021;RU3111005016734;Схема №3.6 Рана;СХ3.6;6
03.09.2021;RU3101090116156;Схема №3.7 Растяжение;ИНФЛАРТ;4
04.09.2021;RU3101090117618;Схема №3.6 Рана;ТР ВЫМЕН;6
05.09.2021;RU3101090116984;Схема №3.7 Растяжение;ИНФЛАРТ;4
05.09.2021;RU3101090127599;Схема №3.6 Рана;ТУГОДОЙ;6
09.09.2021;RU3101090119997;Схема №3.6 Рана;ТР ВЛГЛЩ;6
10.09.2021;RU3101090115880;Схема №3.6 Рана;ТУГОДОЙ;6
11.09.2021;RU3101090119062;Схема №3.6 Рана;АБСЦВЫМЕ;6
11.09.2021;RU3101090117186;Схема №3.6 Рана;ТУГОДОЙ;6
14.09.2021;RU3101090129489;Схема №3.6 Рана;АБСЦ;6
14.09.2021;DE0359924326;Схема №3.6 Рана;ТР КОЛЕН;6
14.09.2021;RU3101090119695;Схема №3.6 Рана;ТР ВЫМЕН;6
15.09.2021;DE0360759205;Схема №3.6 Рана;АРТРОЗ;6
16.09.2021;RU3101090156549;Схема №3.6 Рана;ТР ВЛАГ;6
16.09.2021;RU3101090119062;Схема №3.6 Рана;АБСЦЕСС;6
17.09.2021;RU3111005016416;Схема №3.6 Рана;ГИПОГАЛА;6
19.09.2021;RU3101090119695;Схема №3.6 Рана;ТУГОДОЙ;6
19.09.2021;RU3110204122473;Схема №3.6 Рана;ТУГОДОЙ;6
19.09.2021;DE0359924326;Схема №3.6 Рана;ТРКОЛЕН;6
20.09.2021;RU3101090129914;Схема №3.6 Рана;ГИПОГАЛА;6
20.09.2021;RU3101090117787;Схема №3.6 Рана;ТР ВЫМ;6
20.09.2021;RU3101090117769;Схема №3.6 Рана;ТР ВЫМ;6
21.09.2021;RU3101090129489;Схема №3.6 Рана;АБСЦЕСС;6
21.09.2021;RU3101090119062;Схема №3.6 Рана;АБСЦЕСС;6
21.09.2021;RU3101090117232;Схема №3.6 Рана;ТР ВЫМ;6
22.09.2021;RU3101090115842;Схема №3.7 Растяжение;ИНФЛАРТ;4
22.09.2021;RU3111005016416;Схема №3.6 Рана;СПАЙКИ;6
22.09.2021;RU3101090156426;Схема №3.6 Рана;ТР ВЛАГ;6
22.09.2021;RU3101090119900;Схема №3.6 Рана;ТР ВЫМЕН;6
24.09.2021;RU3101090120832;Схема №3.6 Рана;АБСЦ;6
24.09.2021;RU3101090118668;Схема №3.6 Рана;ТУГОДОЙ;6
26.09.2021;RU3101090115842;Схема №3.7 Растяжение;ИНФЛАРТ;4
26.09.2021;RU3101090129489;Схема №3.6 Рана;АБСЦЕСС;6
28.09.2021;RU3101090119997;Схема №3.6 Рана;СПАЙКИ;6
28.09.2021;RU3101090119900;Схема №3.6 Рана;АБСЦЕСС;6
01.10.2021;RU3110204122473;Схема №3.6 Рана;ГИПОГАЛА;6
01.10.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
01.10.2021;RU3110204122628;Схема №3.6 Рана;АБСЦЕСС;6
01.10.2021;RU3111005016872;Схема №3.6 Рана;Н/Д;6
02.10.2021;RU3101090118863;Схема №3.6 Рана;ИНОРТЕЛО;6
02.10.2021;DE0035869050;Схема №3.6 Рана;Н/Д;6
03.10.2021;RU3101090119900;Схема №3.6 Рана;АБСЦЕСС;6
03.10.2021;RU3101090156572;Схема №3.6 Рана;ТР ВЛАГ;6
04.10.2021;RU3101090118348;Схема №3.6 Рана;Н/Д;6
04.10.2021;RU3101090119217;Схема №3.6 Рана;Н/Д;6
05.10.2021;RU3101090117840;Схема №3.6 Рана;ТР ВЫМ;6
06.10.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
06.10.2021;RU3110204122628;Схема №3.6 Рана;АБСЦЕСС;6
07.10.2021;RU3101090125961;Схема №3.6 Рана;ТР ВЛАГ;6
10.10.2021;RU3101090117840;Схема №3.6 Рана;ТР ВЫМ;6
10.10.2021;RU3101090118588;Схема №3.6 Рана;ТР ВЫМ;6
10.10.2021;DE0360855129;Схема №3.6 Рана;Н/Д;6
10.10.2021;RU3101090156676;Схема №3.6 Рана;ТР ВЛАГ;6
10.10.2021;RU3101090156536;Схема №3.6 Рана;ТР ВЛАГ;6
10.10.2021;RU3111005016433;Схема №3.6 Рана;Н/Д;6
10.10.2021;RU3101090116521;Схема №3.6 Рана;Н/Д;6
10.10.2021;RU3101090118480;Схема №3.6 Рана;Н/Д;6
10.10.2021;RU3101090120260;Схема №3.6 Рана;ТР ВЛАГ;6
11.10.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
14.10.2021;RU3101090116582;Схема №3.6 Рана;АРТРОЗ;6
14.10.2021;RU3101090118588;Схема №3.6 Рана;ТР ВЫМ;6
15.10.2021;RU3101090120720;Схема №3.6 Рана;АРТРОЗ;6
15.10.2021;RU3101090117840;Схема №3.6 Рана;36ТР.ВЫМ;6
15.10.2021;RU3101090120924;Схема №3.6 Рана;ГИПОГАЛ;6
16.10.2021;DE0358690822;Схема №3.6 Рана;ТРВЫМЕНИ;6
16.10.2021;DE0361091585;Схема №3.6 Рана;ТУГОДОЙ;6
17.10.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
19.10.2021;RU3101090116582;Схема №3.6 Рана;АРТРОЗ;6
20.10.2021;RU3101090118863;Схема №3.6 Рана;ТР СПИНЫ;6
20.10.2021;RU3101090120720;Схема №3.6 Рана;АРТРОЗ;6
20.10.2021;RU3101090117840;Схема №3.6 Рана;ТР ВЫМ;6
20.10.2021;RU3101090118371;Схема №3.6 Рана;ТР ВЛГЛЩ;6
21.10.2021;RU3111005016433;Схема №3.6 Рана;НЕ ДОИТС;6
22.10.2021;RU3101090117764;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090176060;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;DE0360778425;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090117680;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090120085;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090118845;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090119709;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090118376;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090119667;Схема №3.6 Рана;ИММУНОФ;6
22.10.2021;RU3101090119975;Схема №3.6 Рана;ИММУНОФ;6
23.10.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
23.10.2021;RU3101090117764;Схема №3.7 Растяжение;ИНФЛАРТ;4
23.10.2021;RU3101150166454;Схема №3.6 Рана;ИММУФОН;6
23.10.2021;DE0360760826;Схема №3.6 Рана;ИММУФОН;6
23.10.2021;RU3101090119841;Схема №3.6 Рана;ИММУНОФ;6
23.10.2021;RU3101090124447;Схема №3.6 Рана;ИММУНОФ;6
23.10.2021;RU3101090117503;Схема №3.6 Рана;ИММУНОФ;6
23.10.2021;RU3101090119894;Схема №3.6 Рана;ИММУНОФ;6
23.10.2021;RU3101090117357;Схема №3.6 Рана;ИММУНОФ;6
23.10.2021;RU3101090119866;Схема №3.6 Рана;ИММУНОФ;6
23.10.2021;RU3101090118623;Схема №3.6 Рана;ИММУНОФ;6
24.10.2021;RU3101090117637;Схема №3.7 Растяжение;ИНФЛАРТ;4
24.10.2021;RU3101090127020;Схема №3.6 Рана;ИММУНОФ;6
24.10.2021;RU3101090116582;Схема №3.6 Рана;АРТРОЗ;6
24.10.2021;RU3101090119668;Схема №3.6 Рана;ИМУНОФ;6
24.10.2021;RU3101090118567;Схема №3.6 Рана;ИМУНОФ;6
24.10.2021;RU3101090120021;Схема №3.6 Рана;ИМУНОФ;6
24.10.2021;RU3101090124489;Схема №3.6 Рана;ИМУНОФ;6
24.10.2021;DE0360847816;Схема №3.6 Рана;ИМУНОФ;6
24.10.2021;DE0035869050;Схема №3.6 Рана;ИМУНОФ;6
25.10.2021;RU3101090118863;Схема №3.6 Рана;ТР СПИНЫ;6
25.10.2021;RU3101090120720;Схема №3.6 Рана;АРТРОЗ;6
25.10.2021;RU3101100546211;Схема №3.6 Рана;ГИПОГАЛ;6
27.10.2021;RU3101090117637;Схема №3.7 Растяжение;ИНФЛАРТ;4
27.10.2021;RU3101090125560;Схема №3.6 Рана;ТУГОДОЙ;6
27.10.2021;RU3101090117680;Схема №3.6 Рана;ТУГОДОЙ;6
28.10.2021;DE0360778425;Схема №3.6 Рана;ИММУНОФ;6
28.10.2021;RU3101090124447;Схема №3.6 Рана;ТУГОДОЙ;6
28.10.2021;RU3101090156378;Схема №3.6 Рана;АБСЦЕСС;6
28.10.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
29.10.2021;RU3101090117764;Схема №3.6 Рана;ИММУНОФ;6
29.10.2021;RU3101090120884;Схема №3.6 Рана;ТР ВЫМЕН;6
29.10.2021;RU3101090116582;Схема №3.6 Рана;АРТРОЗ;6
29.10.2021;RU3101090120085;Схема №3.6 Рана;ИММУНОФ;6
29.10.2021;RU3101090119667;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090120720;Схема №3.6 Рана;АРТРОЗ;6
30.10.2021;RU3111005016564;Схема №3.6 Рана;ТР ВЫМЕН;6
30.10.2021;RU3101090117840;Схема №3.6 Рана;ТР ВЫМЕН;6
30.10.2021;RU3101090124447;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090125556;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090119866;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090119894;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090118633;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090117357;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090120952;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090117097;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3111005016673;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;RU3101090119841;Схема №3.6 Рана;ИММУНОФ;6
30.10.2021;DE0361091585;Схема №3.6 Рана;ИММУНОФ;6
02.11.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
02.11.2021;DE0360778425;Схема №3.6 Рана;ТУГОДОЙ;6
02.11.2021;RU3101090156378;Схема №3.6 Рана;АБСЦЕСС;6
03.11.2021;RU3101090129915;Схема №3.6 Рана;ТР ВЫМ;6
03.11.2021;RU3101090116582;Схема №3.6 Рана;АРТРОЗ;6
04.11.2021;RU3101090120720;Схема №3.6 Рана;АРТРОЗ;6
05.11.2021;RU3101090120010;Схема №3.6 Рана;ИМУНОФ;6
05.11.2021;RU3101090117075;Схема №3.6 Рана;ИМУНОФ;6
05.11.2021;RU3101090117168;Схема №3.6 Рана;ИМУНОФ;6
05.11.2021;RU3101090120087;Схема №3.6 Рана;ИМУНОФ;6
05.11.2021;RU3101090119924;Схема №3.6 Рана;ИМУНОФ;6
06.11.2021;RU3101090125556;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;RU3111005016673;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;RU3101090117357;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;RU3101090117097;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;RU3101090156426;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;DE0361091585;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;RU3101090119866;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;RU3101090115842;Схема №3.6 Рана;ИММУНОФ;6
06.11.2021;RU3101090120952;Схема №3.6 Рана;ИММУНОФ;6
07.11.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
08.11.2021;RU3101090116582;Схема №3.6 Рана;АРТОРОЗ;6
08.11.2021;RU3101090115842;Схема №3.6 Рана;УШИБТБС;6
08.11.2021;RU3101090117486;Схема №3.6 Рана;ТРВЫМЕНИ;6
09.11.2021;RU3101090117680;Схема №3.6 Рана;ТУГОДОЙ;6
11.11.2021;RU3101090120720;Схема №3.6 Рана;АРТРОЗ;6
12.11.2021;RU3101090118537;Схема №3.6 Рана;ИМУНОФ;6
12.11.2021;RU3101090120206;Схема №3.6 Рана;ИМУНОФ;6
12.11.2021;RU3101090117168;Схема №3.6 Рана;ИМУНОФ;6
12.11.2021;RU3101090156378;Схема №3.6 Рана;ТР ВЫМЕН;6
13.11.2021;RU3101090116582;Схема №3.6 Рана;АРТРОЗ;6
13.11.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
14.11.2021;RU3101090125576;Схема №3.6 Рана;ТР СОСКА;6
15.11.2021;RU3111005016564;Схема №3.6 Рана;ТУГОДОЙ;6
17.11.2021;RU3101090120167;Схема №3.6 Рана;ТР ХВОСТ;6
17.11.2021;RU3101090116901;Схема №3.6 Рана;ГИПЕР;6
18.11.2021;RU3101090116582;Нет схемы;АРТРОЗ;0
18.11.2021;DE0358674341;Нет схемы;АРТРОЗ;0
18.11.2021;RU3101090120783;Схема №3.6 Рана;ТУГОДОЙ;6
18.11.2021;RU3101090120720;Схема №3.6 Рана;ДЕФРСВЯЗ;6
19.11.2021;RU3101090125145;Схема №3.6 Рана;Н/Д;6
19.11.2021;DE0358664388;Схема №3.6 Рана;Н/Д;6
19.11.2021;RU3101090119217;Схема №3.6 Рана;Н/Д;6
19.11.2021;RU3101090117618;Схема №3.6 Рана;НД;6
19.11.2021;RU3101090119646;Схема №3.6 Рана;Н/Д;6
19.11.2021;RU3101090124489;Схема №3.6 Рана;Н/Д;6
19.11.2021;RU3101090118668;Схема №3.6 Рана;Н/Д;6
19.11.2021;RU3101090125350;Схема №3.6 Рана;Н/Д;6
20.11.2021;RU3101090116900;Схема №3.6 Рана;АРТРОЗ;6
20.11.2021;RU3101090120784;Схема №3.6 Рана;ТРСПИНЫ;6
20.11.2021;RU3101090119237;Схема №3.6 Рана;АРТРОЗ;6
20.11.2021;RU3111005048076;Схема №3.6 Рана;ТРСУСТ;6
20.11.2021;RU3101090125576;Схема №3.6 Рана;ТРСОСКА;6
21.11.2021;RU3101090120832;Схема №3.6 Рана;АБЦЕСС;6
21.11.2021;RU3101090127784;Схема №3.6 Рана;АРТРОЗ;6
22.11.2021;RU3111005017279;Схема №3.6 Рана;ТР ВЫМЕН;6
23.11.2021;RU3101090120720;Схема №3.6 Рана;ДЕФРСВЯЗ;6
23.11.2021;DE0358674341;Схема №3.6 Рана;АРТРОЗ;6
23.11.2021;RU3101090116582;Схема №3.6 Рана;АРТРОЗ;6
25.11.2021;RU3101090119915;Схема №3.6 Рана;ДЕФОРСУС;6
25.11.2021;RU3101090117764;Схема №3.6 Рана;АРТРОЗ;6
25.11.2021;RU3101090116900;Схема №3.6 Рана;АРТРОЗ;6
25.11.2021;RU3101090125576;Схема №3.6 Рана;ТР СОСКА;6
25.11.2021;DE0360995543;Схема №3.6 Рана;ТУГОДОЙ;6
25.11.2021;DE0361091585;Схема №3.6 Рана;АППР Н/Д;6
26.11.2021;RU3101090156377;Схема №3.6 Рана;ХРОНПНЕВ;6
26.11.2021;RU3101090116342;Схема №3.6 Рана;ТР ВЛАГ;6
